,Date,3m
794,2019-06-28,-0.2527999999999997
795,2019-06-27,-0.2037
796,2019-06-24,-0.23240000000000016
797,2019-06-21,-0.26659999999999995
798,2019-06-20,-0.2370000000000001
799,2019-06-17,-0.19490000000000007
800,2019-06-14,-0.2237
801,2019-06-13,-0.22750000000000004
802,2019-06-10,-0.1452
803,2019-06-07,-0.14579999999999993
804,2019-06-06,-0.1059000000000001
805,2019-06-03,-0.0924999999999998
806,2019-05-30,-0.046499999999999986
807,2019-05-29,-0.05819999999999981
808,2019-05-24,-0.08030000000000026
809,2019-05-23,-0.07209999999999983
810,2019-05-22,-0.055600000000000094
811,2019-05-17,-0.05449999999999999
812,2019-05-16,-0.033600000000000296
813,2019-05-15,-0.00949999999999962
814,2019-05-10,0.007099999999999884
815,2019-05-09,0.012499999999999734
816,2019-05-08,0.01089999999999991
817,2019-05-03,-0.0033000000000003027
818,2019-05-02,0.007199999999999651
819,2019-05-01,0.028999999999999915
820,2019-04-29,0.025399999999999867
821,2019-04-26,-0.03929999999999989
822,2019-04-25,-0.030100000000000016
823,2019-04-22,-0.020700000000000163
824,2019-04-19,-0.03160000000000007
825,2019-04-18,-0.020399999999999974
826,2019-04-15,-0.033500000000000085
827,2019-04-12,-0.01880000000000015
828,2019-04-11,-0.009700000000000042
829,2019-04-08,-0.028200000000000003
830,2019-04-05,-0.010999999999999677
831,2019-04-04,-0.0018000000000002458
832,2019-04-01,-0.05150000000000032
833,2019-03-28,-0.017900000000000027
834,2019-03-27,-0.01540000000000008
835,2019-03-26,0.010299999999999976
836,2019-03-25,0.0024999999999999467
837,2019-03-22,0.0
838,2019-03-21,0.01540000000000008
839,2019-03-20,0.017900000000000027
840,2019-03-19,0.0242
841,2019-03-18,0.012799999999999923
842,2019-03-15,0.015499999999999847
843,2019-03-14,0.01540000000000008
844,2019-03-13,0.010199999999999765
845,2019-03-12,0.01540000000000008
846,2019-03-11,0.0025999999999997137
847,2019-03-08,0.028200000000000003
848,2019-03-07,0.048799999999999955
849,2019-03-06,0.03849999999999998
850,2019-03-05,0.02829999999999977
851,2019-03-04,0.04620000000000024
852,2019-03-01,0.04360000000000008
853,2019-02-28,0.051899999999999835
854,2019-02-25,0.0665
855,2019-02-22,0.04899999999999993
856,2019-02-21,0.04939999999999989
857,2019-02-18,0.025700000000000056
858,2019-02-15,-0.0034999999999998366
859,2019-02-14,0.008299999999999752
860,2019-02-11,0.010099999999999998
861,2019-02-08,-0.026499999999999968
862,2019-02-07,-0.007099999999999884
863,2019-02-04,-0.02839999999999998
864,2019-02-01,0.031099999999999905
865,2019-01-31,0.028999999999999915
866,2019-01-28,0.010099999999999998
867,2019-01-25,0.000300000000000189
868,2019-01-24,-0.01980000000000004
869,2019-01-21,0.017799999999999816
870,2019-01-18,0.009300000000000086
871,2019-01-17,0.016000000000000014
872,2019-01-14,0.0024000000000001798
873,2019-01-11,0.02740000000000009
874,2019-01-10,0.04939999999999989
875,2019-01-07,0.017799999999999816
876,2019-01-04,-0.0005999999999999339
877,2019-01-03,0.06730000000000036
878,2018-12-28,-0.008299999999999752
879,2018-12-27,0.010000000000000231
880,2018-12-26,0.03160000000000007
881,2018-12-21,-0.020999999999999908
882,2018-12-20,-0.000300000000000189
883,2018-12-19,0.04689999999999994
884,2018-12-14,0.037900000000000045
885,2018-12-13,0.06999999999999984
886,2018-12-12,0.0726
887,2018-12-07,0.03270000000000017
888,2018-12-06,0.06380000000000008
889,2018-12-05,0.09559999999999969
890,2018-11-30,0.01969999999999983
891,2018-11-29,0.04930000000000012
892,2018-11-26,0.07419999999999982
893,2018-11-23,0.07349999999999968
894,2018-11-22,0.09540000000000015
895,2018-11-19,0.043400000000000105
896,2018-11-16,0.045399999999999885
897,2018-11-15,0.08260000000000023
898,2018-11-12,0.08180000000000032
899,2018-11-09,0.11030000000000006
900,2018-11-08,0.1389999999999998
901,2018-11-05,0.10250000000000004
902,2018-11-02,0.1069
903,2018-11-01,0.121
904,2018-10-26,0.12749999999999995
905,2018-10-25,0.12020000000000008
906,2018-10-24,0.1620999999999997
907,2018-10-19,0.1429999999999998
908,2018-10-18,0.14319999999999977
909,2018-10-17,0.15700000000000003
910,2018-10-12,0.1275999999999997
911,2018-10-11,0.12020000000000008
912,2018-10-10,0.13390000000000013
913,2018-10-05,0.07869999999999999
914,2018-10-04,0.10299999999999976
915,2018-10-03,0.12360000000000015
916,2018-09-28,0.08650000000000002
917,2018-09-27,0.08750000000000036
918,2018-09-24,0.07910000000000039
919,2018-09-21,0.10170000000000012
920,2018-09-20,0.12849999999999984
921,2018-09-17,0.11509999999999998
922,2018-09-14,0.07620000000000005
923,2018-09-13,0.09519999999999973
924,2018-09-10,0.08179999999999987
925,2018-09-07,0.08650000000000002
926,2018-09-06,0.11819999999999986
927,2018-09-03,0.09200000000000008
928,2018-08-31,0.07349999999999968
929,2018-08-30,0.11570000000000014
930,2018-08-27,0.11519999999999975
931,2018-08-24,0.10199999999999987
932,2018-08-23,0.11830000000000007
933,2018-08-20,0.06390000000000007
934,2018-08-17,0.025000000000000355
935,2018-08-16,0.0694999999999999
936,2018-08-13,0.07150000000000012
937,2018-08-10,0.07359999999999989
938,2018-08-09,0.09260000000000002
939,2018-08-06,0.06640000000000024
940,2018-08-03,0.04049999999999976
941,2018-08-02,0.07719999999999994
942,2018-07-27,0.06350000000000011
943,2018-07-26,0.06630000000000003
944,2018-07-25,0.1080000000000001
945,2018-07-20,0.04559999999999986
946,2018-07-19,0.06119999999999992
947,2018-07-18,0.07730000000000015
948,2018-07-13,0.045700000000000074
949,2018-07-12,0.04590000000000005
950,2018-07-11,0.05679999999999996
951,2018-07-06,0.007299999999999862
952,2018-07-05,0.010099999999999998
953,2018-07-04,0.05940000000000012
954,2018-06-29,0.03860000000000019
955,2018-06-28,0.023500000000000076
956,2018-06-25,-0.0051000000000001044
957,2018-06-22,-0.01330000000000009
958,2018-06-21,0.02849999999999997
959,2018-06-18,0.03820000000000001
960,2018-06-15,0.017400000000000082
961,2018-06-14,0.02859999999999996
962,2018-06-11,-0.0026999999999999247
963,2018-06-08,0.053199999999999914
964,2018-06-07,0.09499999999999997
965,2018-06-04,0.0766
966,2018-06-01,0.0737000000000001
967,2018-05-30,0.11309999999999998
968,2018-05-25,0.045500000000000096
969,2018-05-24,0.043299999999999894
970,2018-05-23,0.08750000000000013
971,2018-05-18,0.07379999999999987
972,2018-05-17,0.12009999999999987
973,2018-05-16,0.1564000000000001
974,2018-05-11,0.17869999999999986
975,2018-05-10,0.16349999999999998
976,2018-05-09,0.17179999999999995
977,2018-05-04,0.1299999999999999
978,2018-05-03,0.08420000000000005
979,2018-05-02,0.1077999999999999
980,2018-04-30,0.09950000000000014
981,2018-04-27,0.05069999999999997
982,2018-04-26,0.06940000000000013
983,2018-04-23,0.10209999999999986
984,2018-04-20,0.012299999999999978
985,2018-04-19,0.05400000000000005
986,2018-04-16,-0.028200000000000003
987,2018-04-13,0.04559999999999986
988,2018-04-12,0.06929999999999992
989,2018-04-09,0.0484
990,2018-04-06,0.045600000000000085
991,2018-04-05,0.048899999999999944
992,2018-04-02,0.0766
993,2018-03-28,0.0665
994,2018-03-27,0.09200000000000008
995,2018-03-26,0.09959999999999991
996,2018-03-23,0.07669999999999999
997,2018-03-22,0.07669999999999999
998,2018-03-21,0.10230000000000006
999,2018-03-20,0.19220000000000015
1000,2018-03-19,0.16609999999999991
1001,2018-03-16,0.17899999999999983
1002,2018-03-15,0.17369999999999997
1003,2018-03-14,0.1762999999999999
1004,2018-03-13,0.1201000000000001
1005,2018-03-12,0.10470000000000002
1006,2018-03-09,0.10470000000000002
1007,2018-03-08,0.11500000000000021
1008,2018-03-07,0.13290000000000002
1009,2018-03-06,0.14559999999999995
1010,2018-03-05,0.17610000000000015
1011,2018-03-02,0.16589999999999994
1012,2018-03-01,0.13290000000000002
1013,2018-02-26,0.22720000000000007
1014,2018-02-23,0.20389999999999997
1015,2018-02-22,0.21719999999999984
1016,2018-02-19,0.1633
1017,2018-02-16,0.17110000000000003
1018,2018-02-15,0.15090000000000003
1019,2018-02-12,0.13270000000000004
1020,2018-02-09,0.1299999999999999
1021,2018-02-08,0.13299999999999979
1022,2018-02-05,0.08679999999999999
1023,2018-02-02,0.08440000000000003
1024,2018-02-01,0.10230000000000006
1025,2018-01-29,0.028100000000000014
1026,2018-01-26,0.08169999999999988
1027,2018-01-25,0.09460000000000002
1028,2018-01-22,0.09440000000000004
1029,2018-01-19,0.061000000000000165
1030,2018-01-18,0.08950000000000014
1031,2018-01-15,0.125
1032,2018-01-12,0.1120000000000001
1033,2018-01-11,0.14050000000000007
1034,2018-01-08,0.1351
1035,2018-01-05,0.10430000000000006
1036,2018-01-04,0.12780000000000014
1037,2018-01-01,0.11719999999999997
1038,2017-12-29,0.0915999999999999
1039,2017-12-28,0.09939999999999993
1040,2017-12-27,0.18899999999999983
1041,2017-12-22,0.03810000000000002
1042,2017-12-21,0.06879999999999997
1043,2017-12-20,0.11499999999999999
1044,2017-12-15,0.07380000000000009
1045,2017-12-14,0.061100000000000154
1046,2017-12-13,0.08949999999999991
1047,2017-12-08,0.04830000000000001
1048,2017-12-07,0.07769999999999988
1049,2017-12-06,0.1048
1050,2017-12-01,0.09929999999999994
1051,2017-11-30,0.1633
1052,2017-11-27,0.1503000000000001
1053,2017-11-24,0.1501999999999999
1054,2017-11-23,0.19650000000000012
1055,2017-11-20,0.15539999999999998
1056,2017-11-17,0.17069999999999985
1057,2017-11-16,0.19130000000000003
1058,2017-11-13,0.1401000000000001
1059,2017-11-10,0.14789999999999992
1060,2017-11-09,0.16070000000000007
1061,2017-11-06,0.11460000000000004
1062,2017-11-03,0.12470000000000003
1063,2017-11-02,0.139
1064,2017-10-27,0.04699999999999993
1065,2017-10-26,0.04579999999999984
1066,2017-10-25,0.09060000000000001
1067,2017-10-20,0.07509999999999994
1068,2017-10-19,0.058499999999999996
1069,2017-10-18,0.07530000000000014
1070,2017-10-13,0.03299999999999992
1071,2017-10-12,0.044499999999999984
1072,2017-10-11,0.05370000000000008
1073,2017-10-06,0.007500000000000062
1074,2017-10-05,0.06000000000000005
1075,2017-10-04,0.06119999999999992
1076,2017-09-29,0.03289999999999993
1077,2017-09-28,0.028100000000000014
1078,2017-09-25,0.0038000000000000256
1079,2017-09-22,0.022800000000000042
1080,2017-09-21,0.05230000000000001
1081,2017-09-18,0.011399999999999855
1082,2017-09-15,0.007500000000000062
1083,2017-09-14,0.0230999999999999
1084,2017-09-11,0.0024999999999999467
1085,2017-09-08,-0.007800000000000029
1086,2017-09-07,-0.011299999999999866
1087,2017-09-04,-0.07000000000000006
1088,2017-09-01,-0.06759999999999988
1089,2017-08-31,-0.08140000000000003
1090,2017-08-28,-0.058599999999999985
1091,2017-08-25,-0.15049999999999986
1092,2017-08-24,-0.15779999999999994
1093,2017-08-21,-0.1834
1094,2017-08-18,-0.05109999999999992
1095,2017-08-17,-0.04059999999999997
1096,2017-08-14,-0.011500000000000066
1097,2017-08-11,-0.00529999999999986
1098,2017-08-10,0.0039000000000000146
1099,2017-08-07,0.0242
1100,2017-08-04,0.0484
1101,2017-08-03,0.05109999999999992
1102,2017-07-28,0.07629999999999981
1103,2017-07-27,0.09169999999999989
1104,2017-07-26,0.1632
1105,2017-07-21,0.17820000000000003
1106,2017-07-20,0.12729999999999997
1107,2017-07-19,0.10210000000000008
1108,2017-07-14,0.030399999999999983
1109,2017-07-13,0.035600000000000076
1110,2017-07-12,0.04600000000000004
1111,2017-07-07,0.04059999999999997
1112,2017-07-06,0.06110000000000004
1113,2017-07-05,0.07140000000000002
1114,2017-06-30,0.08160000000000012
1115,2017-06-29,0.0969000000000001
1116,2017-06-26,0.025499999999999967
1117,2017-06-23,0.04569999999999996
1118,2017-06-22,0.051000000000000045
1119,2017-06-19,0.0966999999999999
1120,2017-06-16,0.10180000000000011
1121,2017-06-15,0.12740000000000007
1122,2017-06-12,0.12719999999999998
1123,2017-06-09,0.1018
1124,2017-06-08,0.10199999999999998
1125,2017-06-05,0.08660000000000001
1126,2017-06-02,0.12719999999999998
1127,2017-06-01,0.16810000000000003
1128,2017-05-26,0.1169
1129,2017-05-25,0.1069
1130,2017-05-24,0.13249999999999995
1131,2017-05-19,0.1068
1132,2017-05-18,0.1069
1133,2017-05-17,0.08660000000000001
1134,2017-05-12,0.06610000000000005
1135,2017-05-11,0.06610000000000005
1136,2017-05-10,0.08660000000000001
1137,2017-05-05,0.08640000000000003
1138,2017-05-04,0.10170000000000001
1139,2017-05-03,0.10699999999999998
1140,2017-04-28,0.020199999999999996
1141,2017-04-27,0.025499999999999967
1142,2017-04-24,0.025399999999999978
1143,2017-04-21,0.015199999999999991
1144,2017-04-20,0.06110000000000004
1145,2017-04-17,0.07630000000000003
1146,2017-04-14,0.04059999999999997
1147,2017-04-13,0.06110000000000004
1148,2017-04-10,0.06110000000000004
1149,2017-04-07,0.07119999999999993
1150,2017-04-06,0.08150000000000002
1151,2017-04-03,0.061000000000000054
1152,2017-03-28,0.16790000000000005
1153,2017-03-27,0.2695000000000001
1154,2017-03-24,0.2593000000000001
1155,2017-03-23,0.2542
1156,2017-03-22,0.24919999999999998
1157,2017-03-21,0.24420000000000008
1158,2017-03-20,0.2136
1159,2017-03-17,0.2136
1160,2017-03-16,0.20339999999999991
1161,2017-03-15,0.18819999999999992
1162,2017-03-14,0.2238
1163,2017-03-13,0.20839999999999992
1164,2017-03-10,0.20839999999999992
1165,2017-03-09,0.18809999999999993
1166,2017-03-08,0.18309999999999993
1167,2017-03-07,0.2237
1168,2017-03-06,0.20339999999999991
1169,2017-03-03,0.19829999999999998
1170,2017-03-02,0.1627
1171,2017-03-01,0.1169
1172,2017-02-27,-0.0051000000000001044
1173,2017-02-24,0.0
1174,2017-02-23,0.02040000000000003
1175,2017-02-20,0.015199999999999936
1176,2017-02-17,-0.010200000000000098
1177,2017-02-16,-0.005099999999999993
1178,2017-02-13,0.010199999999999987
1179,2017-02-10,0.025399999999999978
1180,2017-02-09,0.040700000000000014
1181,2017-02-06,0.0051000000000001044
1182,2017-02-03,0.010199999999999987
1183,2017-02-02,0.0
1184,2017-01-30,0.005099999999999938
1185,2017-01-27,-0.004999999999999893
1186,2017-01-26,-0.010200000000000042
1187,2017-01-23,-0.02040000000000003
1188,2017-01-20,-0.010200000000000042
1189,2017-01-19,0.015299999999999925
1190,2017-01-16,0.030500000000000027
1191,2017-01-13,-0.010199999999999987
1192,2017-01-12,0.010200000000000098
1193,2017-01-09,-0.03560000000000002
1194,2017-01-06,0.025299999999999934
1195,2017-01-05,0.050900000000000056
1196,2017-01-02,0.03560000000000002
1197,2016-12-30,0.020299999999999985
1198,2016-12-29,-0.030500000000000027
1199,2016-12-28,0.04580000000000006
1200,2016-12-23,0.015300000000000036
1201,2016-12-22,0.02029999999999993
1202,2016-12-21,0.07119999999999993
1203,2016-12-16,0.03550000000000003
1204,2016-12-15,0.015199999999999991
1205,2016-12-14,0.020400000000000085
1206,2016-12-09,0.10670000000000002
1207,2016-12-08,0.08639999999999992
1208,2016-12-07,0.09539999999999998
1209,2016-12-02,0.10059999999999997
1210,2016-12-01,0.11579999999999996
1211,2016-11-28,0.18279999999999996
1212,2016-11-25,0.16250000000000003
1213,2016-11-24,0.17270000000000002
1214,2016-11-21,0.10660000000000003
1215,2016-11-18,0.09640000000000004
1216,2016-11-17,0.127
1217,2016-11-14,0.22339999999999993
1218,2016-11-11,0.1362
1219,2016-11-10,0.15149999999999997
1220,2016-11-07,0.08660000000000001
1221,2016-11-04,0.04580000000000001
1222,2016-11-03,0.067
1223,2016-10-28,0.005100000000000049
1224,2016-10-27,0.030500000000000027
1225,2016-10-26,0.14209999999999998
1226,2016-10-21,0.12179999999999999
1227,2016-10-20,0.04059999999999997
1228,2016-10-19,0.08129999999999998
1229,2016-10-14,-0.030399999999999983
1230,2016-10-13,-0.066
1231,2016-10-12,-0.02130000000000004
1232,2016-10-07,-0.020399999999999974
1233,2016-10-06,0.01100000000000001
1234,2016-10-05,0.0009000000000000119
1235,2016-09-30,-0.05080000000000001
1236,2016-09-29,-0.055900000000000005
1237,2016-09-26,-0.1319
1238,2016-09-23,-0.13190000000000002
1239,2016-09-22,-0.12180000000000002
1240,2016-09-19,-0.05080000000000001
1241,2016-09-16,0.005100000000000049
1242,2016-09-15,-0.0007999999999999674
1243,2016-09-12,0.08650000000000002
1244,2016-09-09,0.055999999999999994
1245,2016-09-08,0.0822
1246,2016-09-05,0.06090000000000001
1247,2016-09-02,0.05070000000000002
1248,2016-09-01,0.0711
1249,2016-08-29,0.055900000000000005
1250,2016-08-26,0.010099999999999998
1251,2016-08-25,0.015199999999999991
1252,2016-08-22,-0.02529999999999999
1253,2016-08-19,-0.010199999999999987
1254,2016-08-18,-0.0007999999999999674
1255,2016-08-15,-0.015199999999999991
1256,2016-08-12,-0.01529999999999998
1257,2016-08-11,0.0007999999999999674
1258,2016-08-08,-0.015199999999999991
1259,2016-08-05,0.015199999999999991
1260,2016-08-04,0.0
1261,2016-08-01,0.0
1262,2016-07-29,-0.005099999999999993
1263,2016-07-28,-0.015199999999999991
1264,2016-07-27,0.03550000000000003
1265,2016-07-22,0.05070000000000002
1266,2016-07-21,0.040600000000000025
1267,2016-07-20,0.07039999999999999
1268,2016-07-15,0.04579999999999995
1269,2016-07-14,0.04580000000000001
1270,2016-07-13,0.046499999999999986
1271,2016-07-08,0.04059999999999997
1272,2016-07-07,0.02030000000000004
1273,2016-07-06,0.010199999999999987
1274,2016-07-01,-0.03560000000000002
1275,2016-06-30,-0.051600000000000035
1276,2016-06-27,-0.06680000000000003
1277,2016-06-24,-0.09749999999999998
1278,2016-06-23,-0.03639999999999999
1279,2016-06-20,-0.05600000000000002
1280,2016-06-17,-0.03059999999999996
1281,2016-06-16,-0.010199999999999987
1282,2016-06-13,-0.01090000000000002
1283,2016-06-10,-0.0006000000000000172
1284,2016-06-09,0.034999999999999976
1285,2016-06-06,0.06539999999999999
1286,2016-06-03,0.08070000000000002
1287,2016-06-02,0.08569999999999997
1288,2016-05-27,0.0763
1289,2016-05-26,0.040799999999999975
1290,2016-05-25,0.0764
1291,2016-05-20,0.08140000000000003
1292,2016-05-19,0.09159999999999999
1293,2016-05-18,0.09159999999999999
1294,2016-05-13,0.040700000000000014
1295,2016-05-12,0.040700000000000014
1296,2016-05-11,0.040700000000000014
1297,2016-05-06,-0.03559999999999999
1298,2016-05-05,-0.025400000000000006
1299,2016-05-04,-0.005099999999999993
1300,2016-04-29,-0.015300000000000008
1301,2016-04-28,-0.05600000000000002
1302,2016-04-25,-0.03059999999999999
1303,2016-04-22,-0.06619999999999998
1304,2016-04-21,-0.07119999999999999
1305,2016-04-18,-0.08149999999999999
1306,2016-04-15,-0.11199999999999999
1307,2016-04-14,-0.09670000000000001
1308,2016-04-11,-0.1018
1309,2016-04-08,-0.07629999999999998
1310,2016-04-07,-0.04580000000000001
1311,2016-04-04,-0.07120000000000001
1312,2016-04-01,-0.1018
1313,2016-03-29,-0.09160000000000001
1314,2016-03-25,-0.040700000000000014
1315,2016-03-24,-0.0509
1316,2016-03-23,-0.02040000000000003
1317,2016-03-22,-0.0050000000000000044
1318,2016-03-18,-0.005099999999999993
1319,2016-03-17,-0.020299999999999985
1320,2016-03-16,0.015199999999999991
1321,2016-03-15,0.0509
1322,2016-03-11,0.03560000000000002
1323,2016-03-10,0.005099999999999993
1324,2016-03-09,-0.005100000000000049
1325,2016-03-08,0.035599999999999965
1326,2016-03-04,-0.025499999999999967
1327,2016-03-03,-0.055999999999999994
1328,2016-03-02,-0.0408
1329,2016-03-01,0.025500000000000023
1330,2016-02-29,0.005099999999999993
1331,2016-02-26,0.0
1332,2016-02-25,0.03560000000000002
1333,2016-02-22,0.005099999999999993
1334,2016-02-19,0.0509
1335,2016-02-18,0.06109999999999999
1336,2016-02-15,0.0509
1337,2016-02-12,0.0713
1338,2016-02-11,0.09159999999999999
1339,2016-02-08,0.07120000000000001
1340,2016-02-05,0.09159999999999999
1341,2016-02-04,0.12729999999999997
1342,2016-02-01,0.13739999999999997
1343,2016-01-29,0.11700000000000002
1344,2016-01-28,0.1323
1345,2016-01-25,0.08659999999999998
1346,2016-01-22,0.10679999999999998
1347,2016-01-21,0.1222
1348,2016-01-18,0.055999999999999994
1349,2016-01-15,-0.015200000000000019
1350,2016-01-14,0.040700000000000014
1351,2016-01-11,-0.0305
1352,2016-01-08,-0.0763
1353,2016-01-07,-0.03059999999999999
1354,2016-01-04,-0.0509
1355,2016-01-01,-0.03559999999999999
1356,2015-12-30,-0.025400000000000006
1357,2015-12-25,0.025400000000000006
1358,2015-12-24,0.040700000000000014
1359,2015-12-23,0.0865
1360,2015-12-18,0.061
1361,2015-12-17,0.1017
1362,2015-12-16,0.14750000000000002
1363,2015-12-11,0.09160000000000001
1364,2015-12-10,0.1018
1365,2015-12-09,0.1731
1366,2015-12-04,0.1781
1367,2015-12-03,0.1527
1368,2015-12-02,0.1526
1369,2015-11-30,0.0966
1370,2015-11-27,0.1525
1371,2015-11-26,0.1576
1372,2015-11-23,0.1068
1373,2015-11-20,0.0864
1374,2015-11-19,0.09659999999999999
1375,2015-11-16,0.1017
1376,2015-11-13,0.1169
1377,2015-11-12,0.1271
1378,2015-11-09,0.0761
1379,2015-11-06,0.0812
1380,2015-11-05,0.0457
1381,2015-11-02,0.0559
1382,2015-10-30,0.0915
1383,2015-10-29,0.0712
1384,2015-10-28,0.0407
1385,2015-10-23,-0.0051
1386,2015-10-22,0.0051
1387,2015-10-21,0.0152
1388,2015-10-16,-0.0508
1389,2015-10-15,-0.061
1390,2015-10-14,-0.0254
1391,2015-10-09,-0.0253
1392,2015-10-08,-0.0254
1393,2015-10-07,-0.0305
1394,2015-10-02,-0.015300000000000001
1395,2015-10-01,-0.061
1396,2015-09-28,-0.0559
1397,2015-09-25,-0.0711
1398,2015-09-24,-0.0153
1399,2015-09-21,-0.0355
1400,2015-09-18,-0.08130000000000001
1401,2015-09-17,-0.0659
1402,2015-09-14,-0.06080000000000001
1403,2015-09-11,-0.0761
1404,2015-09-10,-0.05090000000000001
1405,2015-09-07,-0.0356
1406,2015-09-04,-0.05090000000000001
1407,2015-09-03,-0.050800000000000005
1408,2015-08-31,-0.061
1409,2015-08-28,0.0049999999999999975
1410,2015-08-27,0.0203
1411,2015-08-24,-0.0152
1412,2015-08-21,-0.0051
1413,2015-08-20,-0.004999999999999999
1414,2015-08-17,0.0456
1415,2015-08-14,0.07600000000000001
1416,2015-08-13,0.0964
1417,2015-08-10,0.061000000000000006
1418,2015-08-07,0.0508
1419,2015-08-06,0.0254
1420,2015-08-03,0.0661
1421,2015-07-30,0.061000000000000006
1422,2015-07-29,0.0458
1423,2015-07-24,0.0305
1424,2015-07-23,0.0254
1425,2015-07-22,0.0305
1426,2015-07-17,0.0152
1427,2015-07-16,0.0101
1428,2015-07-15,0.004999999999999999
1429,2015-07-10,-0.010199999999999999
1430,2015-07-09,0.0
1431,2015-07-08,0.0
1432,2015-07-03,-0.0102
1433,2015-07-02,-0.0051
1434,2015-07-01,0.0153
1435,2015-06-29,0.0
1436,2015-06-26,-0.0101
1437,2015-06-25,-0.0101
1438,2015-06-22,-0.0101
1439,2015-06-19,-0.0101
1440,2015-06-18,-0.0051
1441,2015-06-15,-0.004999999999999999
1442,2015-06-12,-0.004999999999999999
1443,2015-06-11,0.0051
1444,2015-06-08,0.0051
1445,2015-06-05,0.010199999999999999
1446,2015-06-04,0.0102
1447,2015-06-01,0.0
1448,2015-05-29,0.0051
1449,2015-05-28,-0.0101
1450,2015-05-27,-0.004999999999999999
1451,2015-05-22,-0.010199999999999999
1452,2015-05-21,-0.010199999999999999
1453,2015-05-20,0.0051
1454,2015-05-15,0.0
1455,2015-05-14,-0.0051
1456,2015-05-13,0.0051
1457,2015-05-08,-0.015199999999999998
1458,2015-05-07,-0.0101
1459,2015-05-06,0.0
1460,2015-05-01,-0.0152
1461,2015-04-30,-0.0152
1462,2015-04-27,-0.0254
1463,2015-04-24,0.0
1464,2015-04-23,0.0203
1465,2015-04-20,0.0101
1466,2015-04-17,-0.030400000000000003
1467,2015-04-16,-0.0152
1468,2015-04-13,-0.010199999999999999
1469,2015-04-10,0.0051
1470,2015-04-09,0.015199999999999998
1471,2015-04-06,0.0
1472,2015-04-03,0.0
1473,2015-04-02,0.0
1474,2015-03-27,0.0254
1475,2015-03-26,0.0101
1476,2015-03-25,0.0101
1477,2015-03-24,0.0
1478,2015-03-23,-0.0152
1479,2015-03-20,-0.0152
1480,2015-03-19,-0.0101
1481,2015-03-18,0.0101
1482,2015-03-17,0.0405
1483,2015-03-16,0.0253
1484,2015-03-13,0.015199999999999998
1485,2015-03-12,0.010199999999999999
1486,2015-03-11,0.0101
1487,2015-03-10,0.004999999999999999
1488,2015-03-09,0.0
1489,2015-03-06,-0.0101
1490,2015-03-05,0.0
1491,2015-03-04,0.0
1492,2015-03-03,-0.0051
1493,2015-03-02,0.004999999999999999
1494,2015-02-27,-0.0051
1495,2015-02-26,0.0101
1496,2015-02-23,0.0
1497,2015-02-20,0.0101
1498,2015-02-19,0.0
1499,2015-02-16,-0.0101
1500,2015-02-13,-0.0202
1501,2015-02-12,-0.0051
1502,2015-02-09,-0.0101
1503,2015-02-06,-0.0101
1504,2015-02-05,-0.004999999999999999
1505,2015-02-02,-0.0101
1506,2015-01-30,-0.0051
1507,2015-01-29,0.0051
1508,2015-01-26,0.0051
1509,2015-01-23,0.0051
1510,2015-01-22,-0.005099999999999999
1511,2015-01-19,-0.0101
1512,2015-01-16,-0.0152
1513,2015-01-15,0.0202
1514,2015-01-12,0.0
1515,2015-01-09,-0.0101
1516,2015-01-08,0.0101
1517,2015-01-05,0.0
1518,2015-01-02,0.0051
1519,2015-01-01,0.0254
1520,2014-12-26,-0.0051
1521,2014-12-25,-0.019299999999999998
1522,2014-12-24,-0.0051
1523,2014-12-19,0.0253
1524,2014-12-18,0.0254
1525,2014-12-17,0.015199999999999998
1526,2014-12-12,0.0051
1527,2014-12-11,0.005099999999999999
1528,2014-12-10,0.005000000000000001
1529,2014-12-05,-0.010199999999999999
1530,2014-12-04,-0.005099999999999999
1531,2014-12-03,0.0
1532,2014-11-28,0.0
1533,2014-11-27,0.0
1534,2014-11-24,0.0
1535,2014-11-21,-0.004999999999999999
1536,2014-11-20,-0.0203
1537,2014-11-17,-0.015199999999999998
1538,2014-11-14,0.0
1539,2014-11-13,0.0
1540,2014-11-10,0.015199999999999998
1541,2014-11-07,0.015199999999999998
1542,2014-11-06,0.015199999999999998
1543,2014-11-03,0.0
1544,2014-10-30,-0.0101
1545,2014-10-29,0.004999999999999999
1546,2014-10-24,-0.004999999999999999
1547,2014-10-23,-0.004999999999999999
1548,2014-10-22,0.0152
1549,2014-10-17,0.005099999999999999
1550,2014-10-16,0.0152
1551,2014-10-15,0.0051
1552,2014-10-10,-0.0101
1553,2014-10-09,-0.004999999999999999
1554,2014-10-08,-0.0203
1555,2014-10-03,-0.015199999999999998
1556,2014-10-02,-0.0051
1557,2014-10-01,-0.010199999999999999
1558,2014-09-29,-0.015199999999999998
1559,2014-09-26,-0.010199999999999999
1560,2014-09-25,-0.0101
1561,2014-09-22,-0.0152
1562,2014-09-19,-0.0152
1563,2014-09-18,-0.0202
1564,2014-09-15,-0.0152
1565,2014-09-12,-0.0152
1566,2014-09-11,-0.0152
1567,2014-09-08,0.0
1568,2014-09-05,0.005000000000000001
1569,2014-09-04,0.005099999999999999
1570,2014-09-01,0.0
1571,2014-08-29,0.005099999999999999
1572,2014-08-28,0.0
1573,2014-08-25,-0.0101
1574,2014-08-22,-0.005099999999999999
1575,2014-08-21,-0.0051
1576,2014-08-18,0.0152
