,Date,Z_Score
386,1963-07-19,0.0
387,1963-07-22,0.14706024493007375
388,1963-07-23,0.29527425140444774
389,1963-07-24,1.0366235889231212
390,1963-07-25,1.1897485209594203
391,1963-07-26,1.4934962802665523
392,1963-07-29,1.4999392495008705
393,1963-07-30,1.3544985028637906
394,1963-07-31,1.3591326965528698
395,1963-08-01,1.5149940334002892
396,1963-08-02,1.5185332656706139
397,1963-08-05,1.5199262769666417
398,1963-08-06,1.2167473943175782
399,1963-08-07,1.0646539700278843
400,1963-08-08,1.064627600231449
401,1963-08-09,1.064608110771655
402,1963-08-12,1.0647514406279093
403,1963-08-13,0.9130099997308141
404,1963-08-14,0.9133714210003624
405,1963-08-15,0.9130099997308276
406,1963-08-16,1.063926653271826
407,1963-08-19,1.2124578263524457
408,1963-08-20,1.210124326902076
409,1963-08-21,1.0579125910767577
410,1963-08-22,1.2067559296259622
411,1963-08-23,1.20621768555153
412,1963-08-26,1.3560093006900973
413,1963-08-27,1.5074232842783655
414,1963-08-28,1.5083634248934432
415,1963-08-29,1.360589579551299
416,1963-08-30,1.2124720885359717
417,1963-09-03,1.2147931406521932
418,1963-09-04,1.0658391915198082
419,1963-09-05,0.6107885592705352
420,1963-09-06,0.46029094096599543
421,1963-09-09,0.46054556442725075
422,1963-09-10,0.3076466599706697
423,1963-09-11,0.4643327740463041
424,1963-09-12,0.31211842520157246
425,1963-09-13,0.47096260629347625
426,1963-09-16,0.47316478979674104
427,1963-09-17,0.6321946240938678
428,1963-09-18,0.9510105428603781
429,1963-09-19,1.1224900493189147
430,1963-09-20,1.301277561910396
431,1963-09-23,1.3129739828923903
432,1963-09-24,1.490940514904387
433,1963-09-25,1.51250198384821
434,1963-09-26,1.3648244275268127
435,1963-09-27,1.559848186037279
436,1963-09-30,1.4125301441282676
437,1963-10-01,0.8972740217278318
438,1963-10-02,0.7322782269449384
439,1963-10-03,0.7509116630606987
440,1963-10-04,0.38410712202817515
441,1963-10-07,0.19498415477719105
442,1963-10-08,0.19690050931118613
443,1963-10-09,-0.19782567457785655
444,1963-10-10,-0.39688833447863986
445,1963-10-11,-0.39803420204558937
446,1963-10-14,-0.39964516544985496
447,1963-10-15,-0.40072923953229056
448,1963-10-16,-0.20081953504103325
449,1963-10-17,-0.40212633266785497
450,1963-10-18,-0.20102697482876422
451,1963-10-21,-0.20099105486196556
452,1963-10-22,-0.20094067333450524
453,1963-10-23,-0.4028365946272644
454,1963-10-24,0.20270621833372438
455,1963-10-25,0.0
456,1963-10-28,0.20492283583083015
457,1963-10-29,0.41058696252493027
458,1963-10-30,0.20541133500825667
459,1963-10-31,0.0
460,1963-11-01,-0.20627866443542792
461,1963-11-04,0.0
462,1963-11-06,-0.4127536105398985
463,1963-11-07,-0.4155201715746646
464,1963-11-08,-0.20940700114759775
465,1963-11-12,-0.2113642812030374
466,1963-11-13,-0.2142118482342024
467,1963-11-14,0.4340714486316616
468,1963-11-15,0.6601246979008589
469,1963-11-18,0.8904316997536903
470,1963-11-19,1.3423700807106211
471,1963-11-20,1.3430337287949652
472,1963-11-21,1.791698221133899
473,1963-11-22,2.011183529006175
474,1963-11-26,2.226738605415275
475,1963-11-27,2.2191292865484185
476,1963-11-29,2.213639844570755
477,1963-12-02,1.985955256229462
478,1963-12-03,1.5419509359228931
479,1963-12-04,1.537382750909252
480,1963-12-05,1.0957708338582048
481,1963-12-06,1.0931302115030654
482,1963-12-09,1.3085764971829346
483,1963-12-10,1.3040716529303193
484,1963-12-11,1.3034726698247123
485,1963-12-12,1.3016920694914917
486,1963-12-13,0.8676020916312135
487,1963-12-16,0.4337567137753348
488,1963-12-17,0.21676209667102744
489,1963-12-18,0.0
490,1963-12-19,0.21603604409490912
491,1963-12-20,0.0
492,1963-12-23,0.0
493,1963-12-24,-0.2145520515850629
494,1963-12-26,-0.21435659981078728
495,1963-12-27,-0.2139391761503722
496,1963-12-30,0.0
497,1963-12-31,-0.21358130997608615
498,1964-01-02,-0.2138298522965054
499,1964-01-03,-0.42899379504807444
500,1964-01-06,-0.6448364672826095
501,1964-01-07,-0.2157100799566115
502,1964-01-08,-0.861816000223603
503,1964-01-09,-0.6436561547552078
504,1964-01-10,-0.639934462485581
505,1964-01-13,-0.6362987994483796
506,1964-01-14,-0.21083872447722182
507,1964-01-15,0.0
508,1964-01-16,0.0
509,1964-01-17,0.20913634727868116
510,1964-01-20,0.6271400791571805
511,1964-01-21,0.6269730029524935
512,1964-01-22,0.6264568890683133
513,1964-01-23,0.8349510425871431
514,1964-01-24,0.41798426844231723
515,1964-01-27,0.6294115555009371
516,1964-01-28,0.8447265736302036
517,1964-01-29,1.0609980853157692
518,1964-01-30,1.065690914324834
519,1964-01-31,1.4975487052400729
520,1964-02-03,1.722326031936019
521,1964-02-04,1.9526821589388386
522,1964-02-05,2.1921299299953785
523,1964-02-06,2.418480947432236
524,1964-02-07,2.641910541233301
525,1964-02-10,2.6607417450076514
526,1964-02-11,2.465727906757243
527,1964-02-13,2.7248607405039604
528,1964-02-14,2.2881847102931894
529,1964-02-17,2.3088679918729476
530,1964-02-18,2.545169632421359
531,1964-02-19,2.55932507240522
532,1964-02-20,2.5538067597429857
533,1964-02-24,2.3087782253697924
534,1964-02-25,1.6073298921742374
535,1964-02-26,1.5986991141943026
536,1964-02-27,1.138519592025208
537,1964-02-28,1.1364804279122882
538,1964-03-02,1.5882736571049274
539,1964-03-03,1.1334963577656016
540,1964-03-04,0.9067963630193189
541,1964-03-05,1.1338246496260656
542,1964-03-06,1.1341613770724366
543,1964-03-09,0.6816915333019947
544,1964-03-10,0.6835342693436246
545,1964-03-11,0.4577563471046581
546,1964-03-12,0.45916498564011626
547,1964-03-13,0.2299393634505648
548,1964-03-16,0.4605988396970261
549,1964-03-17,0.0
550,1964-03-18,-0.23093743181793855
551,1964-03-19,-0.4618748636358771
552,1964-03-20,-0.6928122954538157
553,1964-03-23,-0.6900808579258979
554,1964-03-24,-0.9159774585468464
555,1964-03-25,-0.9138020096148903
556,1964-03-26,-1.1449718231835788
557,1964-03-30,-1.3739661878202905
558,1964-03-31,-0.9143353363847303
559,1964-04-01,-0.911345988040707
560,1964-04-02,-1.1331710605383627
561,1964-04-03,-1.3511569280681466
562,1964-04-06,-1.3415575142540852
563,1964-04-07,-1.3336716718589758
564,1964-04-08,-0.4439408819233247
565,1964-04-09,-0.4432084948459751
566,1964-04-10,-0.4430896510103304
567,1964-04-13,-0.8859472009795989
568,1964-04-14,-1.1056644552171075
569,1964-04-15,-0.6632376391309723
570,1964-04-16,-0.8845906373968998
571,1964-04-17,-1.1073825782014008
572,1964-04-20,-1.1090765552703656
573,1964-04-21,-0.8888282693683847
574,1964-04-22,-0.8904159511288374
575,1964-04-23,-1.1159612371424243
576,1964-04-24,-1.118941630306998
577,1964-04-27,-1.3455186032974777
578,1964-04-28,-1.3475730016905385
579,1964-04-29,-0.8975694485797104
580,1964-04-30,-0.8965088013271059
581,1964-05-01,-0.8941531869641088
582,1964-05-04,-0.8895135147701054
583,1964-05-05,-0.8849668354155059
584,1964-05-06,-1.1006768476644202
585,1964-05-07,-1.3160977184052576
586,1964-05-08,-1.0943622931791692
587,1964-05-11,-0.8754898345433392
588,1964-05-12,-0.8773984789368319
589,1964-05-13,-0.8757242329718021
590,1964-05-14,-0.873827764625302
591,1964-05-15,-0.8682190589456268
592,1964-05-18,-0.8613693547659153
593,1964-05-19,-0.854698631043443
594,1964-05-20,-1.0700265364557866
595,1964-05-21,-0.8549167192650666
596,1964-05-22,-1.0661758166861424
597,1964-05-26,-0.8475485774817393
598,1964-05-27,-0.21005423678652038
599,1964-05-28,-0.20931030994577668
600,1964-05-29,0.0
601,1964-06-01,0.0
602,1964-06-02,0.0
603,1964-06-03,0.0
604,1964-06-04,0.2065242795204166
605,1964-06-05,0.8246328983650298
606,1964-06-08,0.41170999918206924
607,1964-06-09,0.8208502640073863
608,1964-06-10,0.6121306487783257
609,1964-06-11,0.406865797056164
610,1964-06-12,0.40571808109955243
611,1964-06-15,0.4046422122999399
612,1964-06-16,0.4036365837272793
613,1964-06-17,0.20116326757005734
614,1964-06-18,0.4004636229298523
615,1964-06-19,0.5969984656306857
616,1964-06-22,0.7933811339483182
617,1964-06-23,0.793009405323914
618,1964-06-24,0.5945830050734903
619,1964-06-25,0.7917321925620815
620,1964-06-26,0.7917668519119088
621,1964-06-29,0.9899252712050632
622,1964-06-30,0.9917700128927579
623,1964-07-01,0.796430733671483
624,1964-07-02,0.798578101545716
625,1964-07-06,0.6004757981365314
626,1964-07-07,0.800537350348291
627,1964-07-08,0.8016742667641312
628,1964-07-09,0.20099067685945338
629,1964-07-10,0.0
630,1964-07-13,0.0
631,1964-07-14,0.2010586255607401
632,1964-07-15,0.20102886588684188
633,1964-07-16,0.2010542112150722
634,1964-07-17,0.20106316633392768
635,1964-07-20,-0.20096346628210304
636,1964-07-21,0.20101777244123667
637,1964-07-22,0.20101777244125452
638,1964-07-23,0.40291193877121356
639,1964-07-24,0.4043956809055025
640,1964-07-27,0.4064963013830648
641,1964-07-28,0.4086490611484339
642,1964-07-29,0.41156928451414265
643,1964-07-30,0.6219286404568546
644,1964-07-31,0.6254626443326794
645,1964-08-03,0.6300177832948406
646,1964-08-04,0.42208528287093783
647,1964-08-05,0.21122594223452007
648,1964-08-06,0.42271449581654263
649,1964-08-07,0.0
650,1964-08-10,0.0
651,1964-08-11,-0.21073408279960568
652,1964-08-12,-0.21032746393895665
653,1964-08-13,0.0
654,1964-08-14,-0.4204999403916667
655,1964-08-17,-0.21041530711131418
656,1964-08-18,-0.2104673714224727
657,1964-08-19,-0.21052989964035992
658,1964-08-20,-0.21065744451545462
659,1964-08-21,0.2108911038056214
660,1964-08-24,0.0
661,1964-08-25,-0.21111371423362357
662,1964-08-26,-0.21124641975756367
663,1964-08-27,-0.21152741600307096
664,1964-08-28,-0.4230548320061419
665,1964-08-31,-0.4228666653523255
666,1964-09-01,-0.21143333267616274
667,1964-09-02,-0.21144521459172183
668,1964-09-03,-0.21143333267618153
669,1964-09-04,-0.4229265226632339
670,1964-09-08,-0.6347691540813497
671,1964-09-09,-0.6348679636074387
672,1964-09-10,-0.6357132556297929
673,1964-09-11,-0.6363943254325984
674,1964-09-14,-0.8488482942238006
675,1964-09-15,-1.0614877432088559
676,1964-09-16,-1.0622257347534376
677,1964-09-17,-0.8497966579918412
678,1964-09-18,-1.0625353612384116
679,1964-09-21,-0.8505386639880568
680,1964-09-22,-0.8526374877829728
681,1964-09-23,-0.8543978222143227
682,1964-09-24,-0.8587482077533745
683,1964-09-25,-1.0816194601062579
684,1964-09-28,-1.0912862365629643
685,1964-09-29,-1.1022304522133073
686,1964-09-30,-1.113718138200884
687,1964-10-01,-0.8984628854028184
688,1964-10-02,-0.9026335816901109
689,1964-10-05,-1.5879882335414304
690,1964-10-06,-1.364301639600178
691,1964-10-07,-0.22783594641292873
692,1964-10-08,-0.22861720351199882
693,1964-10-09,0.0
694,1964-10-13,0.0
695,1964-10-14,0.23082283953489896
696,1964-10-15,0.0
697,1964-10-16,-0.4621687185699588
698,1964-10-19,-0.6929958525870761
699,1964-10-20,-0.4615541007228895
700,1964-10-21,-0.46068074699122946
701,1964-10-22,-0.6897496162412569
702,1964-10-23,-0.6884952341342134
703,1964-10-26,-0.9166221484980738
704,1964-10-27,-0.685640322298672
705,1964-10-28,-0.22761584414011143
706,1964-10-29,0.22663854766150462
707,1964-10-30,0.45212496080885356
708,1964-11-02,0.6755354041511324
709,1964-11-04,0.8989697883567815
710,1964-11-05,0.6734829036512572
711,1964-11-06,0.6718345403962194
712,1964-11-09,0.8957793871949525
713,1964-11-10,1.116977139171684
714,1964-11-12,1.55995984813556
715,1964-11-13,1.3338762308873804
716,1964-11-16,1.5504536347911533
717,1964-11-17,1.5465026850517016
718,1964-11-18,1.3222448465214995
719,1964-11-19,1.5317599398485204
720,1964-11-20,1.5254176335205032
721,1964-11-23,0.4362066551880727
722,1964-11-24,0.43659099137448226
723,1964-11-25,0.2187268147788928
724,1964-11-27,0.0
725,1964-11-30,-0.2190483987979226
726,1964-12-01,-0.219494706941634
727,1964-12-02,0.0
728,1964-12-03,0.22054840302591355
729,1964-12-04,0.0
730,1964-12-07,0.22381337516312486
731,1964-12-08,0.22620190923936123
732,1964-12-09,0.22937527135214228
733,1964-12-10,0.6998728310623062
734,1964-12-11,0.9545539935206344
735,1964-12-14,0.7341670735149955
736,1964-12-15,0.5004491807607749
737,1964-12-16,0.25711193287223066
738,1964-12-17,0.523934281233015
739,1964-12-18,0.2666954365240271
740,1964-12-21,0.5469058638331165
741,1964-12-22,0.8423866186018756
742,1964-12-23,0.8647080093991938
743,1964-12-24,0.587903288339026
744,1964-12-28,0.587903288339026
745,1964-12-29,0.5899899904432613
746,1964-12-30,0.2930605757738243
747,1964-12-31,0.2911667830838444
748,1965-01-04,0.2921783360961812
749,1965-01-05,0.29030300489293326
750,1965-01-06,0.28776151462651867
751,1965-01-07,0.5789727799435254
752,1965-01-08,0.2912495599297087
753,1965-01-11,0.584057310906734
754,1965-01-12,0.5860079144340619
755,1965-01-13,0.8807136946015663
756,1965-01-14,0.8824467672238165
757,1965-01-15,1.471719140802077
758,1965-01-18,1.1787310795153425
759,1965-01-19,1.1787310795153425
760,1965-01-20,1.4721685107292974
761,1965-01-21,1.7656831817004417
762,1965-01-22,1.766233953203005
763,1965-01-25,1.468406150494686
764,1965-01-26,0.878432760362063
765,1965-01-27,0.8777544937532478
766,1965-01-28,0.5867596296415789
767,1965-01-29,0.5904422634038479
768,1965-02-01,0.0
769,1965-02-02,0.0
770,1965-02-03,0.0
771,1965-02-04,-0.5969967229680628
772,1965-02-05,-0.8997034985415555
773,1965-02-08,-0.9055054143517948
774,1965-02-09,-0.6032065281992072
775,1965-02-10,-0.3013855171773325
776,1965-02-11,-0.30146073962138625
777,1965-02-15,-0.6047450873688127
778,1965-02-16,-0.3039759926184466
779,1965-02-17,-0.30444433115069197
780,1965-02-18,-0.30544987694008413
781,1965-02-19,-0.6138244131877119
782,1965-02-23,-0.30870983030360294
783,1965-02-24,-0.6191471941845813
784,1965-02-25,-0.6209561799920583
785,1965-02-26,-0.6234983045179769
786,1965-03-01,-0.6261938056449484
787,1965-03-02,-1.2564943792954097
788,1965-03-03,-1.2641834459355774
789,1965-03-04,-0.6325154098523714
790,1965-03-05,-0.6315545140633024
791,1965-03-08,-0.6289322923586498
792,1965-03-09,-0.6265332071400007
793,1965-03-10,-0.6260957108544372
794,1965-03-11,-0.31499299302362904
795,1965-03-12,-0.31810720846587376
796,1965-03-15,0.0
797,1965-03-16,0.0
798,1965-03-17,0.3242940204850881
799,1965-03-18,0.326280944968503
800,1965-03-19,0.3283224175841237
801,1965-03-22,0.3297642245710209
802,1965-03-23,0.3305948486631732
803,1965-03-24,0.6628658222500651
804,1965-03-25,0.33399280183815483
805,1965-03-26,0.0
806,1965-03-29,0.0
807,1965-03-30,0.0
808,1965-03-31,0.34077648642644215
809,1965-04-01,0.34077648642644215
810,1965-04-02,0.3405108832536661
811,1965-04-05,0.6795317189272462
812,1965-04-06,0.6790125082890369
813,1965-04-07,0.6775500620671114
814,1965-04-08,1.0140574235874127
815,1965-04-09,0.6769751862675938
816,1965-04-12,0.6759184476181567
817,1965-04-13,0.6739337034117807
818,1965-04-14,1.006281537681041
819,1965-04-15,1.0050049084565829
820,1965-04-19,0.6691926179219092
821,1965-04-20,0.6684219713128915
822,1965-04-21,0.6676909319157588
823,1965-04-22,0.666547150339096
824,1965-04-23,0.6666678161742128
825,1965-04-26,0.6676909319157588
826,1965-04-27,0.6704330865619144
827,1965-04-28,0.6732471875594095
828,1965-04-29,0.6746818891024832
829,1965-04-30,0.0
830,1965-05-03,0.0
831,1965-05-04,0.34263392341205307
832,1965-05-05,0.3451328981376754
833,1965-05-06,0.3464108065996665
834,1965-05-07,0.0
835,1965-05-10,0.0
836,1965-05-11,0.0
837,1965-05-12,-0.3524536884251099
838,1965-05-13,-0.7049073768502198
839,1965-05-14,-0.7047375784028689
840,1965-05-17,-0.3522853082240019
841,1965-05-18,-0.7039188377247905
842,1965-05-19,-0.7032715633535083
843,1965-05-20,-0.3513143813701681
844,1965-05-21,-0.3504375587700497
845,1965-05-24,-0.3502193770174531
846,1965-05-25,-0.6998196383227624
847,1965-05-26,-0.3496024068665829
848,1965-05-27,-0.3490592842278028
849,1965-05-28,-0.6970399978440575
850,1965-06-01,-0.6970399978440575
851,1965-06-02,-1.0455599967660707
852,1965-06-03,-1.0455599967660707
853,1965-06-04,-1.0471778526833464
854,1965-06-07,-1.0488072205996866
855,1965-06-08,-1.0504482151375816
856,1965-06-09,-1.0504482151375814
857,1965-06-10,-1.0495240842359617
858,1965-06-11,-1.0495240842359617
859,1965-06-14,-0.34984136141197686
860,1965-06-15,-0.34984136141197686
861,1965-06-16,0.0
862,1965-06-17,0.3500595026782064
863,1965-06-18,0.3499976102045091
864,1965-06-21,0.7011959037761023
865,1965-06-22,1.0523420012129818
866,1965-06-23,1.0528950298334854
867,1965-06-24,1.7548250497224547
868,1965-06-25,1.7526989196934977
869,1965-06-28,1.749988051022421
870,1965-06-29,1.7491005058215567
871,1965-06-30,1.7470281877366314
872,1965-07-01,1.7449698142600434
873,1965-07-02,1.7449698142600432
874,1965-07-06,2.096433825283982
875,1965-07-07,1.7491005058215556
876,1965-07-08,2.0964338252839503
877,1965-07-09,1.7470281877366303
878,1965-07-12,1.7470281877366303
879,1965-07-13,2.096433825283981
880,1965-07-14,1.7502975133909067
881,1965-07-15,2.450416518747288
882,1965-07-16,2.450416518747288
883,1965-07-19,2.450416518747288
884,1965-07-20,2.4567175019642953
885,1965-07-21,2.824244694500239
886,1965-07-22,2.8411535202831266
887,1965-07-23,2.4926386806903476
888,1965-07-26,2.5078843799025683
889,1965-07-27,2.5230825810014554
890,1965-07-28,2.538653747457508
891,1965-07-29,2.5562025678011597
892,1965-07-30,2.206310223960115
893,1965-08-02,2.2305365701960373
894,1965-08-03,2.2540420506162295
895,1965-08-04,1.5167379456395051
896,1965-08-05,1.5316282807279102
897,1965-08-06,1.1491684041014718
898,1965-08-09,1.5333876741647572
899,1965-08-10,1.9488931742153026
900,1965-08-11,1.9715724738224278
901,1965-08-12,2.3508917353714827
902,1965-08-13,2.3365738833857126
903,1965-08-16,2.70698937382216
904,1965-08-17,3.4437824615721397
905,1965-08-18,3.4203004094092497
906,1965-08-19,3.7626747208742275
907,1965-08-20,3.376297011244959
908,1965-08-23,2.626008786523845
909,1965-08-24,1.8645477259910335
910,1965-08-25,1.8603651288503824
911,1965-08-26,1.8480194847942075
912,1965-08-27,1.4693480970267996
913,1965-08-30,1.099708406213691
914,1965-08-31,1.4586932620292041
915,1965-09-01,2.157364082068826
916,1965-09-02,2.1243554213396423
917,1965-09-03,2.80256595306721
918,1965-09-07,3.122725600120897
919,1965-09-08,3.4418938865815236
920,1965-09-09,3.069395488985141
921,1965-09-10,3.38002361115238
922,1965-09-13,3.365188691848259
923,1965-09-14,3.6924851398240417
924,1965-09-15,4.040783654700554
925,1965-09-16,4.7350561397111415
926,1965-09-17,5.453210026617849
927,1965-09-20,5.50335884104407
928,1965-09-21,5.183513110402587
929,1965-09-22,4.867403914432968
930,1965-09-23,5.247301517464691
931,1965-09-24,5.558828096836149
932,1965-09-27,5.17653419131477
933,1965-09-28,3.759124300917459
934,1965-09-29,3.0239544822254594
935,1965-09-30,2.9795002769778964
936,1965-10-01,2.9243789360770904
937,1965-10-04,3.2025681733827627
938,1965-10-05,4.131813708682509
939,1965-10-06,4.123708870023605
940,1965-10-07,4.429258119348427
941,1965-10-08,4.102343881844343
942,1965-10-11,4.41326684165984
943,1965-10-13,5.043733533325547
944,1965-10-14,5.358966879158387
945,1965-10-15,5.649658808123976
946,1965-10-18,5.623788213031337
947,1965-10-19,5.260123309900826
948,1965-10-20,7.635362584294639
949,1965-10-21,6.612053048788527
950,1965-10-22,7.127159567314798
951,1965-10-25,6.436353282168229
952,1965-10-26,6.344464782002634
953,1965-10-27,7.3663032886076065
954,1965-10-28,7.4913505948347785
955,1965-10-29,7.010610503110211
956,1965-11-01,5.982462005635319
957,1965-11-03,5.53587521507545
958,1965-11-04,4.411612573441854
959,1965-11-05,5.040558716355864
960,1965-11-08,4.689612030359411
961,1965-11-09,4.111872606933051
962,1965-11-10,3.5804351332261675
963,1965-11-12,3.7702701957376616
964,1965-11-15,3.7519321149791067
965,1965-11-16,4.172871049920469
966,1965-11-17,4.371499580838255
967,1965-11-18,3.911205840237719
968,1965-11-19,4.07648898011628
969,1965-11-22,3.8149149282337915
970,1965-11-23,3.134748157181743
971,1965-11-24,3.1017406549871285
972,1965-11-26,3.2668229078307247
973,1965-11-29,2.8073722795141034
974,1965-11-30,1.571916369083893
975,1965-12-01,1.153042295695611
976,1965-12-02,1.3175267949514415
977,1965-12-03,1.6653025968738104
978,1965-12-06,0.0
979,1965-12-07,0.3460919290265639
980,1965-12-08,0.0
981,1965-12-09,-0.16417466632852462
982,1965-12-10,0.0
983,1965-12-13,-0.6258939520212297
984,1965-12-14,-0.9107445953472066
985,1965-12-15,-0.5914582740544561
986,1965-12-16,-0.14528932658504948
987,1965-12-17,0.5731563297161456
988,1965-12-20,1.1380409784129721
989,1965-12-21,0.8436564840739759
990,1965-12-22,0.6964329881664312
991,1965-12-23,0.8312271349529219
